type,license,rightsHolder,datasetID,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,organismID,eventID,parentEventID,eventDate,habitat,samplingProtocol,samplingEffort,eventRemarks,locationID,locality,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,identifiedBy,dateIdentified,identificationVerificationStatus,identificationRemarks,taxonID,scientificName,kingdom
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0008,,,,,present,,,re_l_he_1_motion_sensor_34,re_l_he_1,2023-09-20T11:33:19Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.903416633606% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0009,,,,,present,,,re_l_he_1_motion_sensor_35,re_l_he_1,2023-09-20T11:36:39Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9740064144135% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0010,,,,,present,,,re_l_he_1_motion_sensor_35,re_l_he_1,2023-09-20T11:36:39Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8734772205353% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0011,,,,,present,,,re_l_he_1_motion_sensor_36,re_l_he_1,2023-09-20T17:29:03Z/2023-09-20T17:29:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9980807304382% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0012,,,,,present,,,re_l_he_1_motion_sensor_36,re_l_he_1,2023-09-20T17:29:03Z/2023-09-20T17:29:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9957680702209% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0013,,,,,present,,,re_l_he_1_motion_sensor_37,re_l_he_1,2023-09-20T17:30:25Z/2023-09-20T17:30:26Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,hb,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-20_0014,,,,,present,,,re_l_he_1_motion_sensor_37,re_l_he_1,2023-09-20T17:30:25Z/2023-09-20T17:30:26Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9005258083344% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0003,,,,,present,,,re_l_he_1_motion_sensor_41,re_l_he_1,2023-09-20T23:57:52Z/2023-09-20T23:57:53Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.7725903987885% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0004,,,,,present,,,re_l_he_1_motion_sensor_42,re_l_he_1,2023-09-20T23:59:07Z/2023-09-20T23:59:08Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9939680099487% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0005,,,,,present,,,re_l_he_1_motion_sensor_42,re_l_he_1,2023-09-20T23:59:07Z/2023-09-20T23:59:08Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.968945980072% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0010,,,,,present,,,re_l_he_1_motion_sensor_44,re_l_he_1,2023-09-21T18:01:01Z/2023-09-21T18:01:02Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9648451805115% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0011,,,,,present,,,re_l_he_1_motion_sensor_45,re_l_he_1,2023-09-21T20:38:05Z/2023-09-21T20:38:06Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.8860666751862% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-21_0014,,,,,present,,,re_l_he_1_motion_sensor_46,re_l_he_1,2023-09-21T20:39:36Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9786198139191% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0003,,,,,present,,,re_l_he_1_motion_sensor_47,re_l_he_1,2023-09-22T03:05:40Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9586522579193% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0004,,,,,present,,,re_l_he_1_motion_sensor_48,re_l_he_1,2023-09-22T03:07:03Z/2023-09-22T03:07:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8422026634216% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0005,,,,,present,,,re_l_he_1_motion_sensor_48,re_l_he_1,2023-09-22T03:07:03Z/2023-09-22T03:07:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8771965503693% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0006,,,,,present,,,re_l_he_1_motion_sensor_49,re_l_he_1,2023-09-22T03:39:03Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.6591567993164% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0007,,,,,present,,,re_l_he_1_motion_sensor_49,re_l_he_1,2023-09-22T03:39:03Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.5695352554321% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0009,,,,,present,,,re_l_he_1_motion_sensor_50,re_l_he_1,2023-09-22T03:41:41Z/2023-09-22T03:41:42Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9337136745453% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0010,,,,,present,,,re_l_he_1_motion_sensor_51,re_l_he_1,2023-09-22T09:21:24Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9938607215881% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0013,,,,,present,,,re_l_he_1_motion_sensor_52,re_l_he_1,2023-09-22T18:02:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.0126729011536% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0014,,,,,present,,,re_l_he_1_motion_sensor_52,re_l_he_1,2023-09-22T18:02:04Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.4220972061157% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0017,,,,,present,,,re_l_he_1_motion_sensor_54,re_l_he_1,2023-09-22T18:05:48Z/2023-09-22T18:05:49Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8494625091553% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0018,,,,,present,,,re_l_he_1_motion_sensor_54,re_l_he_1,2023-09-22T18:05:48Z/2023-09-22T18:05:49Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9267160892487% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0019,,,,,present,,,re_l_he_1_motion_sensor_55,re_l_he_1,2023-09-22T18:35:47Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.1680562496185% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0021,,,,,present,,,re_l_he_1_motion_sensor_56,re_l_he_1,2023-09-22T20:19:35Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.4751989841461% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0022,,,,,present,,,re_l_he_1_motion_sensor_56,re_l_he_1,2023-09-22T20:19:35Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9810516834259% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0023,,,,,present,,,re_l_he_1_motion_sensor_57,re_l_he_1,2023-09-22T20:24:22Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9664306640625% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0024,,,,,present,,,re_l_he_1_motion_sensor_57,re_l_he_1,2023-09-22T20:24:22Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9643683433533% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0025,,,,,present,,,re_l_he_1_motion_sensor_58,re_l_he_1,2023-09-22T20:31:00Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9315857887268% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0026,,,,,present,,,re_l_he_1_motion_sensor_58,re_l_he_1,2023-09-22T20:31:00Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.711371421814% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0027,,,,,present,,,re_l_he_1_motion_sensor_59,re_l_he_1,2023-09-22T21:04:39Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9916553497314% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-22_0028,,,,,present,,,re_l_he_1_motion_sensor_59,re_l_he_1,2023-09-22T21:04:39Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9120056629181% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0003,,,,,present,,,re_l_he_1_motion_sensor_61,re_l_he_1,2023-09-23T01:36:53Z/2023-09-23T01:36:54Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9153733253479% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0004,,,,,present,,,re_l_he_1_motion_sensor_62,re_l_he_1,2023-09-23T03:41:44Z/2023-09-23T03:41:45Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.6441066265106% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0007,,,,,present,,,re_l_he_1_motion_sensor_63,re_l_he_1,2023-09-23T18:15:03Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0009,,,,,present,,,re_l_he_1_motion_sensor_64,re_l_he_1,2023-09-23T18:17:06Z/2023-09-23T18:17:07Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.7060546875% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0011,,,,,present,,,re_l_he_1_motion_sensor_65,re_l_he_1,2023-09-23T19:10:45Z/2023-09-23T19:10:46Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8346090316772% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0012,,,,,present,,,re_l_he_1_motion_sensor_65,re_l_he_1,2023-09-23T19:10:45Z/2023-09-23T19:10:46Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8425841331482% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-23_0013,,,,,present,,,re_l_he_1_motion_sensor_66,re_l_he_1,2023-09-23T21:25:35Z/2023-09-23T21:25:36Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9958753585815% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-24_0002,,,,,present,,,re_l_he_1_motion_sensor_67,re_l_he_1,2023-09-24T02:46:54Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9936819076538% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-24_0003,,,,,present,,,re_l_he_1_motion_sensor_67,re_l_he_1,2023-09-24T02:46:54Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9926567077637% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_1_2023-09-24_0004,,,,,present,,,re_l_he_1_motion_sensor_68,re_l_he_1,2023-09-24T02:57:02Z,heath,camera trap,2023-08-09T13:23:15Z/2024-08-14T12:36:32Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.181351006031,14.2530530132353,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9507784843445% certainty,,Cricetidae,Animalia
