occurrenceID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format,serviceExpectation
re_l_hu_2_2024-04-03_0017_1,re_l_hu_2_2024-04-03_0017.JPG,StillImage,,CC-BY4.0,2024-04-03T17:40:59Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-04-03_0017.JPG,image/jpeg,authenticate
re_l_hu_2_2024-04-06_0001_1,re_l_hu_2_2024-04-06_0001.JPG,StillImage,,CC-BY4.0,2024-04-05T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-04-06_0001.JPG,image/jpeg,authenticate
re_l_hu_2_2024-04-23_0027_1,re_l_hu_2_2024-04-23_0027.JPG,StillImage,,CC-BY4.0,2024-04-23T15:23:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-04-23_0027.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-14_0013_1,re_l_hu_2_2024-05-14_0013.JPG,StillImage,,CC-BY4.0,2024-05-14T20:44:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-14_0013.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-15_0001_1,re_l_hu_2_2024-05-15_0001.JPG,StillImage,,CC-BY4.0,2024-05-14T22:01:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-15_0001.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-15_0161_1,re_l_hu_2_2024-05-15_0161.JPG,StillImage,,CC-BY4.0,2024-05-15T01:46:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-15_0161.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-15_0229_1,re_l_hu_2_2024-05-15_0229.JPG,StillImage,,CC-BY4.0,2024-05-15T03:49:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-15_0229.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-15_0255_1,re_l_hu_2_2024-05-15_0255.JPG,StillImage,,CC-BY4.0,2024-05-15T04:49:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-15_0255.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-15_0381_1,re_l_hu_2_2024-05-15_0381.JPG,StillImage,,CC-BY4.0,2024-05-15T20:47:34Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-15_0381.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-16_0026_1,re_l_hu_2_2024-05-16_0026.JPG,StillImage,,CC-BY4.0,2024-05-15T22:52:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-16_0026.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-16_0048_1,re_l_hu_2_2024-05-16_0048.JPG,StillImage,,CC-BY4.0,2024-05-15T23:09:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-16_0048.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-16_0165_1,re_l_hu_2_2024-05-16_0165.JPG,StillImage,,CC-BY4.0,2024-05-16T05:31:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-16_0165.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-16_0422_1,re_l_hu_2_2024-05-16_0422.JPG,StillImage,,CC-BY4.0,2024-05-16T21:06:52Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-16_0422.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-17_0125_1,re_l_hu_2_2024-05-17_0125.JPG,StillImage,,CC-BY4.0,2024-05-17T02:50:06Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-17_0125.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-17_0126_1,re_l_hu_2_2024-05-17_0126.JPG,StillImage,,CC-BY4.0,2024-05-17T02:56:24Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-17_0126.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-17_0324_1,re_l_hu_2_2024-05-17_0324.JPG,StillImage,,CC-BY4.0,2024-05-17T21:40:08Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-17_0324.JPG,image/jpeg,authenticate
re_l_hu_2_2024-05-18_0011_1,re_l_hu_2_2024-05-18_0011.JPG,StillImage,,CC-BY4.0,2024-05-17T22:06:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-05-18_0011.JPG,image/jpeg,authenticate
re_l_hu_2_2024-07-06_0001_1,re_l_hu_2_2024-07-06_0001.JPG,StillImage,,CC-BY4.0,2024-07-05T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-07-06_0001.JPG,image/jpeg,authenticate
re_l_hu_2_2024-07-30_0014_1,re_l_hu_2_2024-07-30_0014.JPG,StillImage,,CC-BY4.0,2024-07-30T10:48:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-07-30_0014.JPG,image/jpeg,authenticate
re_l_hu_2_2024-08-01_0003_1,re_l_hu_2_2024-08-01_0003.JPG,StillImage,,CC-BY4.0,2024-08-01T01:03:40Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-08-01_0003.JPG,image/jpeg,authenticate
re_l_hu_2_2024-08-08_0027_1,re_l_hu_2_2024-08-08_0027.JPG,StillImage,,CC-BY4.0,2024-08-08T16:10:11Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_2/2024/re_l_hu_2_2024-08-08_0027.JPG,image/jpeg,authenticate
re_l_hu_3_2023-08-30_0002_1,re_l_hu_3_2023-08-30_0002.JPG,StillImage,,CC-BY4.0,2023-08-30T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-08-30_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2023-10-08_0002_1,re_l_hu_3_2023-10-08_0002.JPG,StillImage,,CC-BY4.0,2023-10-08T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-10-08_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2023-10-16_0001_1,re_l_hu_3_2023-10-16_0001.JPG,StillImage,,CC-BY4.0,2023-10-15T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-10-16_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2023-11-10_0001_1,re_l_hu_3_2023-11-10_0001.JPG,StillImage,,CC-BY4.0,2023-11-09T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-11-10_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2023-12-10_0002_1,re_l_hu_3_2023-12-10_0002.JPG,StillImage,,CC-BY4.0,2023-12-10T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-12-10_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2023-12-16_0002_1,re_l_hu_3_2023-12-16_0002.JPG,StillImage,,CC-BY4.0,2023-12-16T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2023-12-16_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-01-01_0001_1,re_l_hu_3_2024-01-01_0001.JPG,StillImage,,CC-BY4.0,2023-12-31T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-01-01_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2024-02-08_0001_1,re_l_hu_3_2024-02-08_0001.JPG,StillImage,,CC-BY4.0,2024-02-07T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-02-08_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2024-02-17_0002_1,re_l_hu_3_2024-02-17_0002.JPG,StillImage,,CC-BY4.0,2024-02-17T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-02-17_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-02-25_0002_1,re_l_hu_3_2024-02-25_0002.JPG,StillImage,,CC-BY4.0,2024-02-25T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-02-25_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-03-03_0002_1,re_l_hu_3_2024-03-03_0002.JPG,StillImage,,CC-BY4.0,2024-03-03T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-03-03_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-03-20_0002_1,re_l_hu_3_2024-03-20_0002.JPG,StillImage,,CC-BY4.0,2024-03-20T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-03-20_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-03_0004_1,re_l_hu_3_2024-05-03_0004.JPG,StillImage,,CC-BY4.0,2024-05-03T04:22:25Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-03_0004.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-13_0015_1,re_l_hu_3_2024-05-13_0015.JPG,StillImage,,CC-BY4.0,2024-05-13T02:39:51Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-13_0015.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-19_0007_1,re_l_hu_3_2024-05-19_0007.JPG,StillImage,,CC-BY4.0,2024-05-19T04:11:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-19_0007.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-26_0001_1,re_l_hu_3_2024-05-26_0001.JPG,StillImage,,CC-BY4.0,2024-05-25T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-26_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-29_0025_1,re_l_hu_3_2024-05-29_0025.JPG,StillImage,,CC-BY4.0,2024-05-29T12:41:43Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-29_0025.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-29_0034_1,re_l_hu_3_2024-05-29_0034.JPG,StillImage,,CC-BY4.0,2024-05-29T15:42:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-29_0034.JPG,image/jpeg,authenticate
re_l_hu_3_2024-05-31_0004_1,re_l_hu_3_2024-05-31_0004.JPG,StillImage,,CC-BY4.0,2024-05-31T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-05-31_0004.JPG,image/jpeg,authenticate
re_l_hu_3_2024-06-02_0002_1,re_l_hu_3_2024-06-02_0002.JPG,StillImage,,CC-BY4.0,2024-06-02T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-06-02_0002.JPG,image/jpeg,authenticate
re_l_hu_3_2024-07-08_0001_1,re_l_hu_3_2024-07-08_0001.JPG,StillImage,,CC-BY4.0,2024-07-07T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-07-08_0001.JPG,image/jpeg,authenticate
re_l_hu_3_2024-07-20_0001_1,re_l_hu_3_2024-07-20_0001.JPG,StillImage,,CC-BY4.0,2024-07-19T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_3/2024/re_l_hu_3_2024-07-20_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-21_0004_1,re_l_hu_4_2023-08-21_0004.JPG,StillImage,,CC-BY4.0,2023-08-21T01:49:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-21_0004.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-22_0001_1,re_l_hu_4_2023-08-22_0001.JPG,StillImage,,CC-BY4.0,2023-08-21T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-22_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-23_0002_1,re_l_hu_4_2023-08-23_0002.JPG,StillImage,,CC-BY4.0,2023-08-23T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-23_0002.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-26_0007_1,re_l_hu_4_2023-08-26_0007.JPG,StillImage,,CC-BY4.0,2023-08-26T01:00:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-26_0007.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-26_0008_1,re_l_hu_4_2023-08-26_0008.JPG,StillImage,,CC-BY4.0,2023-08-26T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-26_0008.JPG,image/jpeg,authenticate
re_l_hu_4_2023-08-30_0010_1,re_l_hu_4_2023-08-30_0010.JPG,StillImage,,CC-BY4.0,2023-08-30T20:23:23Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-08-30_0010.JPG,image/jpeg,authenticate
re_l_hu_4_2023-09-19_0001_1,re_l_hu_4_2023-09-19_0001.JPG,StillImage,,CC-BY4.0,2023-09-18T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-09-19_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2023-09-21_0005_1,re_l_hu_4_2023-09-21_0005.JPG,StillImage,,CC-BY4.0,2023-09-21T05:08:07Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-09-21_0005.JPG,image/jpeg,authenticate
re_l_hu_4_2023-09-27_0003_1,re_l_hu_4_2023-09-27_0003.JPG,StillImage,,CC-BY4.0,2023-09-27T03:08:58Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-09-27_0003.JPG,image/jpeg,authenticate
re_l_hu_4_2023-11-10_0001_1,re_l_hu_4_2023-11-10_0001.JPG,StillImage,,CC-BY4.0,2023-11-09T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-11-10_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2023-11-29_0001_1,re_l_hu_4_2023-11-29_0001.JPG,StillImage,,CC-BY4.0,2023-11-28T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-11-29_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2023-12-01_0003_1,re_l_hu_4_2023-12-01_0003.JPG,StillImage,,CC-BY4.0,2023-12-01T09:05:55Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2023-12-01_0003.JPG,image/jpeg,authenticate
re_l_hu_4_2024-03-24_0001_1,re_l_hu_4_2024-03-24_0001.JPG,StillImage,,CC-BY4.0,2024-03-23T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-03-24_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2024-03-28_0001_1,re_l_hu_4_2024-03-28_0001.JPG,StillImage,,CC-BY4.0,2024-03-27T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-03-28_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2024-04-10_0002_1,re_l_hu_4_2024-04-10_0002.JPG,StillImage,,CC-BY4.0,2024-04-10T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-04-10_0002.JPG,image/jpeg,authenticate
re_l_hu_4_2024-05-30_0001_1,re_l_hu_4_2024-05-30_0001.JPG,StillImage,,CC-BY4.0,2024-05-29T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-05-30_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-06_0015_1,re_l_hu_4_2024-06-06_0015.JPG,StillImage,,CC-BY4.0,2024-06-06T04:04:57Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-06_0015.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-07_0030_1,re_l_hu_4_2024-06-07_0030.JPG,StillImage,,CC-BY4.0,2024-06-07T16:48:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-07_0030.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-12_0002_1,re_l_hu_4_2024-06-12_0002.JPG,StillImage,,CC-BY4.0,2024-06-12T01:18:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-12_0002.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-12_0031_1,re_l_hu_4_2024-06-12_0031.JPG,StillImage,,CC-BY4.0,2024-06-12T16:58:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-12_0031.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-13_0045_1,re_l_hu_4_2024-06-13_0045.JPG,StillImage,,CC-BY4.0,2024-06-13T18:35:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-13_0045.JPG,image/jpeg,authenticate
re_l_hu_4_2024-06-28_0012_1,re_l_hu_4_2024-06-28_0012.JPG,StillImage,,CC-BY4.0,2024-06-28T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-06-28_0012.JPG,image/jpeg,authenticate
re_l_hu_4_2024-07-05_0004_1,re_l_hu_4_2024-07-05_0004.JPG,StillImage,,CC-BY4.0,2024-07-05T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-07-05_0004.JPG,image/jpeg,authenticate
re_l_hu_4_2024-07-07_0001_1,re_l_hu_4_2024-07-07_0001.JPG,StillImage,,CC-BY4.0,2024-07-06T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-07-07_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2024-07-11_0004_1,re_l_hu_4_2024-07-11_0004.JPG,StillImage,,CC-BY4.0,2024-07-11T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-07-11_0004.JPG,image/jpeg,authenticate
re_l_hu_4_2024-07-30_0001_1,re_l_hu_4_2024-07-30_0001.JPG,StillImage,,CC-BY4.0,2024-07-29T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-07-30_0001.JPG,image/jpeg,authenticate
re_l_hu_4_2024-08-04_0002_1,re_l_hu_4_2024-08-04_0002.JPG,StillImage,,CC-BY4.0,2024-08-03T22:24:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_4/2024/re_l_hu_4_2024-08-04_0002.JPG,image/jpeg,authenticate
re_l_hu_5_2023-08-15_0006_1,re_l_hu_5_2023-08-15_0006.JPG,StillImage,,CC-BY4.0,2023-08-15T15:26:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-08-15_0006.JPG,image/jpeg,authenticate
re_l_hu_5_2023-08-20_0002_1,re_l_hu_5_2023-08-20_0002.JPG,StillImage,,CC-BY4.0,2023-08-20T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-08-20_0002.JPG,image/jpeg,authenticate
re_l_hu_5_2023-08-31_0023_1,re_l_hu_5_2023-08-31_0023.JPG,StillImage,,CC-BY4.0,2023-08-31T16:55:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-08-31_0023.JPG,image/jpeg,authenticate
re_l_hu_5_2023-09-23_0009_1,re_l_hu_5_2023-09-23_0009.JPG,StillImage,,CC-BY4.0,2023-09-23T18:20:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-09-23_0009.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-01_0001_1,re_l_hu_5_2023-10-01_0001.JPG,StillImage,,CC-BY4.0,2023-09-30T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-01_0001.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-01_0004_1,re_l_hu_5_2023-10-01_0004.JPG,StillImage,,CC-BY4.0,2023-10-01T01:00:55Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-01_0004.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-05_0010_1,re_l_hu_5_2023-10-05_0010.JPG,StillImage,,CC-BY4.0,2023-10-05T19:16:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-05_0010.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-06_0014_1,re_l_hu_5_2023-10-06_0014.JPG,StillImage,,CC-BY4.0,2023-10-06T15:52:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-06_0014.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-09_0001_1,re_l_hu_5_2023-10-09_0001.JPG,StillImage,,CC-BY4.0,2023-10-08T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-09_0001.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-15_0031_1,re_l_hu_5_2023-10-15_0031.JPG,StillImage,,CC-BY4.0,2023-10-15T21:12:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-15_0031.JPG,image/jpeg,authenticate
re_l_hu_5_2023-10-25_0009_1,re_l_hu_5_2023-10-25_0009.JPG,StillImage,,CC-BY4.0,2023-10-25T08:24:16Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-10-25_0009.JPG,image/jpeg,authenticate
re_l_hu_5_2023-11-06_0007_1,re_l_hu_5_2023-11-06_0007.JPG,StillImage,,CC-BY4.0,2023-11-06T13:09:47Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-11-06_0007.JPG,image/jpeg,authenticate
re_l_hu_5_2023-11-09_0001_1,re_l_hu_5_2023-11-09_0001.JPG,StillImage,,CC-BY4.0,2023-11-08T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-11-09_0001.JPG,image/jpeg,authenticate
re_l_hu_5_2023-12-19_0008_1,re_l_hu_5_2023-12-19_0008.JPG,StillImage,,CC-BY4.0,2023-12-19T11:59:34Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-12-19_0008.JPG,image/jpeg,authenticate
re_l_hu_5_2023-12-27_0005_1,re_l_hu_5_2023-12-27_0005.JPG,StillImage,,CC-BY4.0,2023-12-27T19:49:31Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2023-12-27_0005.JPG,image/jpeg,authenticate
re_l_hu_5_2024-01-18_0001_1,re_l_hu_5_2024-01-18_0001.JPG,StillImage,,CC-BY4.0,2024-01-17T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-01-18_0001.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-06_0001_1,re_l_hu_5_2024-04-06_0001.JPG,StillImage,,CC-BY4.0,2024-04-05T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-06_0001.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-14_0003_1,re_l_hu_5_2024-04-14_0003.JPG,StillImage,,CC-BY4.0,2024-04-14T05:11:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-14_0003.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-15_0029_1,re_l_hu_5_2024-04-15_0029.JPG,StillImage,,CC-BY4.0,2024-04-15T16:41:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-15_0029.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-17_0004_1,re_l_hu_5_2024-04-17_0004.JPG,StillImage,,CC-BY4.0,2024-04-17T07:05:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-17_0004.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-23_0013_1,re_l_hu_5_2024-04-23_0013.JPG,StillImage,,CC-BY4.0,2024-04-23T14:40:36Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-23_0013.JPG,image/jpeg,authenticate
re_l_hu_5_2024-04-23_0015_1,re_l_hu_5_2024-04-23_0015.JPG,StillImage,,CC-BY4.0,2024-04-23T15:47:17Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-04-23_0015.JPG,image/jpeg,authenticate
re_l_hu_5_2024-05-14_0065_1,re_l_hu_5_2024-05-14_0065.JPG,StillImage,,CC-BY4.0,2024-05-14T17:56:10Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-05-14_0065.JPG,image/jpeg,authenticate
re_l_hu_5_2024-05-15_0010_1,re_l_hu_5_2024-05-15_0010.JPG,StillImage,,CC-BY4.0,2024-05-15T10:31:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-05-15_0010.JPG,image/jpeg,authenticate
re_l_hu_5_2024-05-15_0013_1,re_l_hu_5_2024-05-15_0013.JPG,StillImage,,CC-BY4.0,2024-05-15T10:38:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_hu_5/2024/re_l_hu_5_2024-05-15_0013.JPG,image/jpeg,authenticate
